Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1766466004608)
Trade(buyOrderId=BUY-1763965650529-006721, sellOrderId=SELL-1763965655393-001485, tradeType=EQUITY, price=178.38, quantity=37, timestamp=1766468399938)
Trade(buyOrderId=BUY-1763965650527-005321, sellOrderId=SELL-1763965655393-001485, tradeType=EQUITY, price=178.38, quantity=35, timestamp=1766468399938)
Trade(buyOrderId=BUY-1763965650529-007015, sellOrderId=SELL-1763965655397-003653, tradeType=CRYPTO, price=2428.52, quantity=5, timestamp=1766468399938)
Trade(buyOrderId=BUY-1763965650519-000540, sellOrderId=SELL-1763965655397-003653, tradeType=CRYPTO, price=2428.52, quantity=1, timestamp=1766468399938)
Trade(buyOrderId=BUY-1763965650527-005321, sellOrderId=SELL-1763965655396-003403, tradeType=EQUITY, price=339.04, quantity=85, timestamp=1766468399939)
Trade(buyOrderId=BUY-1763965650525-004095, sellOrderId=SELL-1763965655396-003403, tradeType=EQUITY, price=339.04, quantity=41, timestamp=1766468399939)
Trade(buyOrderId=BUY-1763965650519-000540, sellOrderId=SELL-1763965655392-001073, tradeType=CRYPTO, price=486.43, quantity=2, timestamp=1766468399939)
Trade(buyOrderId=BUY-1763965650529-007116, sellOrderId=SELL-1763965655391-000485, tradeType=FOREX, price=3.5, quantity=65, timestamp=1766468399940)
Trade(buyOrderId=BUY-1763965650525-004095, sellOrderId=SELL-1763965655391-000850, tradeType=EQUITY, price=245.04, quantity=133, timestamp=1766468399940)
Trade(buyOrderId=BUY-1763965650524-003195, sellOrderId=SELL-1763965655391-000850, tradeType=EQUITY, price=245.04, quantity=190, timestamp=1766468399940)
Trade(buyOrderId=BUY-1763965650529-007116, sellOrderId=SELL-1763965655398-004242, tradeType=FOREX, price=7.36, quantity=148, timestamp=1766468399941)
Trade(buyOrderId=BUY-1763965650523-002659, sellOrderId=SELL-1763965655398-004242, tradeType=FOREX, price=7.36, quantity=39, timestamp=1766468399941)
Trade(buyOrderId=BUY-1763965650523-002659, sellOrderId=SELL-1763965655391-000804, tradeType=FOREX, price=7.77, quantity=329, timestamp=1766468399941)
Trade(buyOrderId=BUY-1763965650519-000540, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=2, timestamp=1766468399942)
Trade(buyOrderId=BUY-1763965650527-005686, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=4, timestamp=1766468399942)
Trade(buyOrderId=BUY-1763965650523-002924, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=2, timestamp=1766468399943)
Trade(buyOrderId=BUY-1763965650521-001564, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=3, timestamp=1766468399943)
Trade(buyOrderId=BUY-1763965650528-006540, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=1, timestamp=1766468399943)
Trade(buyOrderId=BUY-1763965650524-003140, sellOrderId=SELL-1763965655393-001456, tradeType=CRYPTO, price=3493.19, quantity=1, timestamp=1766468399944)
Trade(buyOrderId=BUY-1763965650524-003140, sellOrderId=SELL-1763965655398-004324, tradeType=CRYPTO, price=3977.07, quantity=6, timestamp=1766468399944)
Trade(buyOrderId=BUY-1763965650524-003195, sellOrderId=SELL-1763965655396-003045, tradeType=EQUITY, price=92.49, quantity=16, timestamp=1766468399944)
Trade(buyOrderId=BUY-1763965650526-004420, sellOrderId=SELL-1763965655396-003045, tradeType=EQUITY, price=92.49, quantity=124, timestamp=1766468399945)
Trade(buyOrderId=BUY-1763965650527-005512, sellOrderId=SELL-1763965655396-003045, tradeType=EQUITY, price=92.49, quantity=23, timestamp=1766468399945)
Trade(buyOrderId=BUY-1763965650521-001110, sellOrderId=SELL-1763965655396-003045, tradeType=EQUITY, price=92.49, quantity=106, timestamp=1766468399945)
Trade(buyOrderId=BUY-1763965650523-002659, sellOrderId=SELL-1763965655397-003685, tradeType=FOREX, price=5.27, quantity=168, timestamp=1766468399946)
Trade(buyOrderId=BUY-1763965650523-002659, sellOrderId=SELL-1763965655399-004971, tradeType=FOREX, price=7.27, quantity=154, timestamp=1766468399946)
Trade(buyOrderId=BUY-1763965650524-003140, sellOrderId=SELL-1763965655397-003750, tradeType=CRYPTO, price=3250.74, quantity=5, timestamp=1766468399946)
Trade(buyOrderId=BUY-1763965650523-002321, sellOrderId=SELL-1763965655397-003750, tradeType=CRYPTO, price=3250.74, quantity=10, timestamp=1766468399947)
Trade(buyOrderId=BUY-1763965650523-002659, sellOrderId=SELL-1763965655397-003740, tradeType=FOREX, price=3.23, quantity=56, timestamp=1766468399947)
Trade(buyOrderId=BUY-1763965650526-004664, sellOrderId=SELL-1763965655397-003740, tradeType=FOREX, price=3.23, quantity=246, timestamp=1766468399947)
Trade(buyOrderId=BUY-1763965650526-004664, sellOrderId=SELL-1763965655396-003081, tradeType=FOREX, price=4.07, quantity=53, timestamp=1766468399948)
Trade(buyOrderId=BUY-1763965650521-001110, sellOrderId=SELL-1763965655390-000009, tradeType=EQUITY, price=150.0, quantity=52, timestamp=1766468399949)
Trade(buyOrderId=BUY-1763965650521-001110, sellOrderId=SELL-1763965655393-001650, tradeType=EQUITY, price=304.89, quantity=48, timestamp=1766468399949)
Trade(buyOrderId=BUY-1763965650526-004940, sellOrderId=SELL-1763965655393-001650, tradeType=EQUITY, price=304.89, quantity=28, timestamp=1766468399949)
Trade(buyOrderId=BUY-1763965650526-004940, sellOrderId=SELL-1763965655394-002339, tradeType=EQUITY, price=360.33, quantity=38, timestamp=1766468399949)
Trade(buyOrderId=BUY-1763965650526-004664, sellOrderId=SELL-1763965655394-001955, tradeType=FOREX, price=2.16, quantity=178, timestamp=1766468399950)
Trade(buyOrderId=BUY-1763965650525-003698, sellOrderId=SELL-1763965655394-001955, tradeType=FOREX, price=2.16, quantity=267, timestamp=1766468399951)
Trade(buyOrderId=BUY-1763965650529-007143, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=10, timestamp=1766468399951)
Trade(buyOrderId=BUY-1763965650522-001645, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=6, timestamp=1766468399952)
Trade(buyOrderId=BUY-1763965650523-002387, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=3, timestamp=1766468399952)
Trade(buyOrderId=BUY-1763965650520-000991, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=2, timestamp=1766468399953)
Trade(buyOrderId=BUY-1763965650522-002142, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=6, timestamp=1766468399953)
Trade(buyOrderId=BUY-1763965650529-007126, sellOrderId=SELL-1763965655398-004372, tradeType=CRYPTO, price=1468.51, quantity=7, timestamp=1766468399954)
Trade(buyOrderId=BUY-1763965650529-007126, sellOrderId=SELL-1763965655399-004601, tradeType=CRYPTO, price=583.59, quantity=5, timestamp=1766468399954)
Trade(buyOrderId=BUY-1763965650527-005445, sellOrderId=SELL-1763965655399-004601, tradeType=CRYPTO, price=583.59, quantity=2, timestamp=1766468399955)
Trade(buyOrderId=BUY-1763965650525-003857, sellOrderId=SELL-1763965655399-004601, tradeType=CRYPTO, price=583.59, quantity=3, timestamp=1766468399955)
Trade(buyOrderId=BUY-1763965650520-000850, sellOrderId=SELL-1763965655399-004601, tradeType=CRYPTO, price=583.59, quantity=7, timestamp=1766468399955)
Trade(buyOrderId=BUY-1763965650526-004940, sellOrderId=SELL-1763965655395-002567, tradeType=EQUITY, price=424.79, quantity=124, timestamp=1766468399956)
Trade(buyOrderId=BUY-1763965650523-002626, sellOrderId=SELL-1763965655395-002567, tradeType=EQUITY, price=424.79, quantity=83, timestamp=1766468399956)
Trade(buyOrderId=BUY-1763965650525-003698, sellOrderId=SELL-1763965655399-004635, tradeType=FOREX, price=1.81, quantity=662, timestamp=1766468399956)
Trade(buyOrderId=BUY-1763965650525-004036, sellOrderId=SELL-1763965655399-004635, tradeType=FOREX, price=1.81, quantity=272, timestamp=1766468399958)
Trade(buyOrderId=BUY-1763965650525-004036, sellOrderId=SELL-1763965655392-001083, tradeType=FOREX, price=8.14, quantity=77, timestamp=1766468399958)
Trade(buyOrderId=BUY-1763965650520-000850, sellOrderId=SELL-1763965655391-000875, tradeType=CRYPTO, price=1858.49, quantity=1, timestamp=1766468399959)
Trade(buyOrderId=BUY-1763965650528-006252, sellOrderId=SELL-1763965655391-000875, tradeType=CRYPTO, price=1858.49, quantity=6, timestamp=1766468399959)
Trade(buyOrderId=BUY-1763965650525-004036, sellOrderId=SELL-1763965655393-001612, tradeType=FOREX, price=7.09, quantity=201, timestamp=1766468399959)
Trade(buyOrderId=BUY-1763965650528-006318, sellOrderId=SELL-1763965655393-001612, tradeType=FOREX, price=7.09, quantity=198, timestamp=1766468399960)
Trade(buyOrderId=BUY-1763965650528-006318, sellOrderId=SELL-1763965655396-003373, tradeType=FOREX, price=5.97, quantity=55, timestamp=1766468399960)
Trade(buyOrderId=BUY-1763965650521-001372, sellOrderId=SELL-1763965655396-003373, tradeType=FOREX, price=5.97, quantity=62, timestamp=1766468399961)
Trade(buyOrderId=BUY-1763965650521-001372, sellOrderId=SELL-1763965655397-003510, tradeType=FOREX, price=5.08, quantity=525, timestamp=1766468399961)
Trade(buyOrderId=BUY-1763965650522-002135, sellOrderId=SELL-1763965655397-003510, tradeType=FOREX, price=5.08, quantity=150, timestamp=1766468399961)
Trade(buyOrderId=BUY-1763965650524-003051, sellOrderId=SELL-1763965655397-003510, tradeType=FOREX, price=5.08, quantity=177, timestamp=1766468399962)
Trade(buyOrderId=BUY-1763965650523-002626, sellOrderId=SELL-1763965655397-003861, tradeType=EQUITY, price=278.95, quantity=2, timestamp=1766468399962)
Trade(buyOrderId=BUY-1763965650528-006252, sellOrderId=SELL-1763965655394-001943, tradeType=CRYPTO, price=2632.87, quantity=5, timestamp=1766468399962)
Trade(buyOrderId=BUY-1763965650527-005503, sellOrderId=SELL-1763965655394-001943, tradeType=CRYPTO, price=2632.87, quantity=2, timestamp=1766468399963)
Trade(buyOrderId=BUY-1763965650529-006737, sellOrderId=SELL-1763965655394-001943, tradeType=CRYPTO, price=2632.87, quantity=11, timestamp=1766468399963)
Trade(buyOrderId=BUY-1763965650529-006737, sellOrderId=SELL-1763965655393-001683, tradeType=CRYPTO, price=1211.05, quantity=1, timestamp=1766468399964)
Trade(buyOrderId=BUY-1763965650526-004704, sellOrderId=SELL-1763965655393-001683, tradeType=CRYPTO, price=1211.05, quantity=6, timestamp=1766468399964)
Trade(buyOrderId=BUY-1763965650521-001268, sellOrderId=SELL-1763965655393-001683, tradeType=CRYPTO, price=1211.05, quantity=4, timestamp=1766468399965)
Trade(buyOrderId=BUY-1763965650523-002626, sellOrderId=SELL-1763965655391-000880, tradeType=EQUITY, price=300.72, quantity=93, timestamp=1766468399965)
Trade(buyOrderId=BUY-1763965650524-003206, sellOrderId=SELL-1763965655391-000880, tradeType=EQUITY, price=300.72, quantity=156, timestamp=1766468399965)
Trade(buyOrderId=BUY-1763965650523-002365, sellOrderId=SELL-1763965655391-000880, tradeType=EQUITY, price=300.72, quantity=69, timestamp=1766468399965)
Trade(buyOrderId=BUY-1763965650521-001202, sellOrderId=SELL-1763965655391-000880, tradeType=EQUITY, price=300.72, quantity=12, timestamp=1766468399966)
Trade(buyOrderId=BUY-1763965650524-003051, sellOrderId=SELL-1763965655395-002774, tradeType=FOREX, price=4.29, quantity=146, timestamp=1766468399966)
Trade(buyOrderId=BUY-1763965650521-001268, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=5, timestamp=1766468399967)
Trade(buyOrderId=BUY-1763965650527-005653, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=7, timestamp=1766468399967)
Trade(buyOrderId=BUY-1763965650529-006865, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399967)
Trade(buyOrderId=BUY-1763965650524-003331, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=10, timestamp=1766468399968)
Trade(buyOrderId=BUY-1763965650526-004724, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=12, timestamp=1766468399968)
Trade(buyOrderId=BUY-1763965650519-000600, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399968)
Trade(buyOrderId=BUY-1763965650522-001938, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=4, timestamp=1766468399969)
Trade(buyOrderId=BUY-1763965650521-001298, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=12, timestamp=1766468399969)
Trade(buyOrderId=BUY-1763965650528-006555, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=3, timestamp=1766468399969)
Trade(buyOrderId=BUY-1763965650527-005109, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=10, timestamp=1766468399970)
Trade(buyOrderId=BUY-1763965650528-005890, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=12, timestamp=1766468399970)
Trade(buyOrderId=BUY-1763965650523-002441, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=4, timestamp=1766468399971)
Trade(buyOrderId=BUY-1763965650522-002038, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=7, timestamp=1766468399971)
Trade(buyOrderId=BUY-1763965650520-000781, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=5, timestamp=1766468399971)
Trade(buyOrderId=BUY-1763965650526-004548, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=9, timestamp=1766468399972)
Trade(buyOrderId=BUY-1763965650522-002212, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=9, timestamp=1766468399972)
Trade(buyOrderId=BUY-1763965650527-005469, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=3, timestamp=1766468399972)
Trade(buyOrderId=BUY-1763965650529-007390, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=8, timestamp=1766468399973)
Trade(buyOrderId=BUY-1763965650526-004443, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=4, timestamp=1766468399973)
Trade(buyOrderId=BUY-1763965650522-001753, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=1, timestamp=1766468399973)
Trade(buyOrderId=BUY-1763965650524-003182, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399974)
Trade(buyOrderId=BUY-1763965650529-006705, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=7, timestamp=1766468399974)
Trade(buyOrderId=BUY-1763965650524-003657, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=10, timestamp=1766468399975)
Trade(buyOrderId=BUY-1763965650527-005210, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=6, timestamp=1766468399975)
Trade(buyOrderId=BUY-1763965650522-002126, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=1, timestamp=1766468399975)
Trade(buyOrderId=BUY-1763965650524-003670, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399976)
Trade(buyOrderId=BUY-1763965650528-006344, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=12, timestamp=1766468399976)
Trade(buyOrderId=BUY-1763965650523-002952, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=5, timestamp=1766468399976)
Trade(buyOrderId=BUY-1763965650529-006943, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399977)
Trade(buyOrderId=BUY-1763965650525-004076, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=2, timestamp=1766468399977)
Trade(buyOrderId=BUY-1763965650528-005832, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=9, timestamp=1766468399978)
Trade(buyOrderId=BUY-1763965650521-001295, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=7, timestamp=1766468399978)
Trade(buyOrderId=BUY-1763965650523-002865, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=11, timestamp=1766468399978)
Trade(buyOrderId=BUY-1763965650524-003307, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=6, timestamp=1766468399979)
Trade(buyOrderId=BUY-1763965650524-003074, sellOrderId=SELL-1763965655393-001473, tradeType=CRYPTO, price=152.04, quantity=2, timestamp=1766468399979)
Trade(buyOrderId=BUY-1763965650524-003051, sellOrderId=SELL-1763965655395-002687, tradeType=FOREX, price=3.28, quantity=503, timestamp=1766468399980)
Trade(buyOrderId=BUY-1763965650529-007418, sellOrderId=SELL-1763965655395-002687, tradeType=FOREX, price=3.28, quantity=217, timestamp=1766468399980)
Trade(buyOrderId=BUY-1763965650521-001202, sellOrderId=SELL-1763965655397-003747, tradeType=EQUITY, price=229.79, quantity=71, timestamp=1766468399980)
Trade(buyOrderId=BUY-1763965650529-007222, sellOrderId=SELL-1763965655397-003747, tradeType=EQUITY, price=229.79, quantity=3, timestamp=1766468399981)
Trade(buyOrderId=BUY-1763965650529-007418, sellOrderId=SELL-1763965655390-000200, tradeType=FOREX, price=2.5, quantity=78, timestamp=1766468399981)
Trade(buyOrderId=BUY-1763965650529-007418, sellOrderId=SELL-1763965655393-001706, tradeType=FOREX, price=6.33, quantity=396, timestamp=1766468399981)
Trade(buyOrderId=BUY-1763965650526-004860, sellOrderId=SELL-1763965655393-001706, tradeType=FOREX, price=6.33, quantity=252, timestamp=1766468399982)
Trade(buyOrderId=BUY-1763965650529-007222, sellOrderId=SELL-1763965655395-002645, tradeType=EQUITY, price=296.56, quantity=163, timestamp=1766468399982)
Trade(buyOrderId=BUY-1763965650524-003223, sellOrderId=SELL-1763965655395-002645, tradeType=EQUITY, price=296.56, quantity=112, timestamp=1766468399982)
Trade(buyOrderId=BUY-1763965650524-003074, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=9, timestamp=1766468399983)
Trade(buyOrderId=BUY-1763965650529-007086, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=10, timestamp=1766468399983)
Trade(buyOrderId=BUY-1763965650523-002723, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=2, timestamp=1766468399984)
Trade(buyOrderId=BUY-1763965650524-003261, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=12, timestamp=1766468399984)
Trade(buyOrderId=BUY-1763965650521-001434, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=3, timestamp=1766468399985)
Trade(buyOrderId=BUY-1763965650521-001097, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=9, timestamp=1766468399985)
Trade(buyOrderId=BUY-1763965650523-002784, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=8, timestamp=1766468399985)
Trade(buyOrderId=BUY-1763965650525-004235, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=8, timestamp=1766468399986)
Trade(buyOrderId=BUY-1763965650529-006647, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=12, timestamp=1766468399986)
Trade(buyOrderId=BUY-1763965650526-004752, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=2, timestamp=1766468399986)
Trade(buyOrderId=BUY-1763965650521-001560, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=10, timestamp=1766468399987)
Trade(buyOrderId=BUY-1763965650525-004120, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=9, timestamp=1766468399987)
Trade(buyOrderId=BUY-1763965650529-006685, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=12, timestamp=1766468399987)
Trade(buyOrderId=BUY-1763965650522-001923, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=7, timestamp=1766468399988)
Trade(buyOrderId=BUY-1763965650525-003860, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=2, timestamp=1766468399988)
Trade(buyOrderId=BUY-1763965650524-003352, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=2, timestamp=1766468399988)
Trade(buyOrderId=BUY-1763965650526-004816, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=9, timestamp=1766468399989)
Trade(buyOrderId=BUY-1763965650527-005231, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=3, timestamp=1766468399989)
Trade(buyOrderId=BUY-1763965650520-001030, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=10, timestamp=1766468399990)
Trade(buyOrderId=BUY-1763965650528-005878, sellOrderId=SELL-1763965655394-002015, tradeType=CRYPTO, price=250.83, quantity=2, timestamp=1766468399990)
Trade(buyOrderId=BUY-1763965650524-003223, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=25, timestamp=1766468399991)
Trade(buyOrderId=BUY-1763965650528-006319, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=145, timestamp=1766468399991)
Trade(buyOrderId=BUY-1763965650521-001420, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=63, timestamp=1766468399991)
Trade(buyOrderId=BUY-1763965650526-004600, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=133, timestamp=1766468399991)
Trade(buyOrderId=BUY-1763965650527-005357, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=145, timestamp=1766468399992)
Trade(buyOrderId=BUY-1763965650525-004159, sellOrderId=SELL-1763965655393-001477, tradeType=EQUITY, price=114.25, quantity=80, timestamp=1766468399992)
Trade(buyOrderId=BUY-1763965650525-004159, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=70, timestamp=1766468399993)
Trade(buyOrderId=BUY-1763965650520-001038, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=139, timestamp=1766468399993)
Trade(buyOrderId=BUY-1763965650529-006991, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=38, timestamp=1766468399994)
Trade(buyOrderId=BUY-1763965650529-007195, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=41, timestamp=1766468399994)
Trade(buyOrderId=BUY-1763965650526-005068, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=99, timestamp=1766468399995)
Trade(buyOrderId=BUY-1763965650520-000978, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=206, timestamp=1766468399995)
Trade(buyOrderId=BUY-1763965650525-004123, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=114, timestamp=1766468399995)
Trade(buyOrderId=BUY-1763965650529-006807, sellOrderId=SELL-1763965655394-002018, tradeType=EQUITY, price=94.01, quantity=64, timestamp=1766468399996)
Trade(buyOrderId=BUY-1763965650528-005878, sellOrderId=SELL-1763965655395-002531, tradeType=CRYPTO, price=1590.7, quantity=6, timestamp=1766468399996)
Trade(buyOrderId=BUY-1763965650529-007344, sellOrderId=SELL-1763965655395-002531, tradeType=CRYPTO, price=1590.7, quantity=1, timestamp=1766468399997)
Trade(buyOrderId=BUY-1763965650529-007344, sellOrderId=SELL-1763965655398-004243, tradeType=CRYPTO, price=3284.04, quantity=3, timestamp=1766468399997)
Trade(buyOrderId=BUY-1763965650529-006807, sellOrderId=SELL-1763965655392-001143, tradeType=EQUITY, price=377.81, quantity=30, timestamp=1766468399998)
Trade(buyOrderId=BUY-1763965650529-007344, sellOrderId=SELL-1763965655392-001052, tradeType=CRYPTO, price=2100.74, quantity=2, timestamp=1766468399998)
Trade(buyOrderId=BUY-1763965650529-006724, sellOrderId=SELL-1763965655392-001052, tradeType=CRYPTO, price=2100.74, quantity=7, timestamp=1766468399998)
Trade(buyOrderId=BUY-1763965650525-004232, sellOrderId=SELL-1763965655392-001052, tradeType=CRYPTO, price=2100.74, quantity=2, timestamp=1766468399998)
Trade(buyOrderId=BUY-1763965650528-005818, sellOrderId=SELL-1763965655391-000500, tradeType=CRYPTO, price=1459.4, quantity=12, timestamp=1766468399999)
Trade(buyOrderId=BUY-1763965650526-004386, sellOrderId=SELL-1763965655391-000500, tradeType=CRYPTO, price=1459.4, quantity=4, timestamp=1766468399999)
Trade(buyOrderId=BUY-1763965650529-006714, sellOrderId=SELL-1763965655391-000500, tradeType=CRYPTO, price=1459.4, quantity=10, timestamp=1766468400000)
Trade(buyOrderId=BUY-1763965650526-004860, sellOrderId=SELL-1763965655397-003841, tradeType=FOREX, price=7.8, quantity=276, timestamp=1766468400000)
Trade(buyOrderId=BUY-1763965650526-004860, sellOrderId=SELL-1763965655396-003481, tradeType=FOREX, price=9.36, quantity=44, timestamp=1766468400000)
Trade(buyOrderId=BUY-1763965650529-006807, sellOrderId=SELL-1763965655393-001847, tradeType=EQUITY, price=221.33, quantity=65, timestamp=1766468400001)
Trade(buyOrderId=BUY-1763965650529-006977, sellOrderId=SELL-1763965655393-001847, tradeType=EQUITY, price=221.33, quantity=68, timestamp=1766468400001)
Trade(buyOrderId=BUY-1763965650527-005443, sellOrderId=SELL-1763965655393-001847, tradeType=EQUITY, price=221.33, quantity=69, timestamp=1766468400001)
Trade(buyOrderId=BUY-1763965650527-005443, sellOrderId=SELL-1763965655397-003745, tradeType=EQUITY, price=357.99, quantity=25, timestamp=1766468400002)
Trade(buyOrderId=BUY-1763965650527-005443, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=19, timestamp=1766468400002)
Trade(buyOrderId=BUY-1763965650527-005550, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=95, timestamp=1766468400003)
Trade(buyOrderId=BUY-1763965650527-005684, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=22, timestamp=1766468400003)
Trade(buyOrderId=BUY-1763965650525-004365, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=33, timestamp=1766468400003)
Trade(buyOrderId=BUY-1763965650526-004748, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=37, timestamp=1766468400004)
Trade(buyOrderId=BUY-1763965650523-002448, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=20, timestamp=1766468400004)
Trade(buyOrderId=BUY-1763965650528-006625, sellOrderId=SELL-1763965655394-002367, tradeType=EQUITY, price=131.89, quantity=104, timestamp=1766468400004)
